eta_x,eta_y,eta_psi
580.196620588845,296.219840628408,-2.05812561511993
580.086385450384,295.994883654214,-2.0565642118454
579.994313939566,295.780670302408,-2.05551385879517
579.901989199445,295.566454284271,-2.05472278594971
579.809738328175,295.352311227769,-2.05371844768524
579.702224095989,295.137748579043,-2.0522518157959
579.611522661392,294.923500379758,-2.05039119720459
579.521334678333,294.708922832888,-2.04836356639862
579.431304156317,294.493604021806,-2.04626965522766
579.341699621451,294.277109709543,-2.04431259632111
579.230655441317,294.067745601913,-2.04270172119141
579.141108193511,293.848729169083,-2.0414856672287
579.051311995141,293.628395350211,-2.04092764854431
578.960959267257,293.407104789904,-2.04100704193115
578.870357726111,293.185623680145,-2.04132521152496
578.770916062088,292.953825813267,-2.04138827323914
578.682055813179,292.733861368193,-2.04164671897888
578.593961594288,292.515171046874,-2.04212462902069
578.506471144425,292.297618653797,-2.04291260242462
578.419568466612,292.081435651779,-2.04442358016968
578.309512607856,291.867419405178,-2.04685938358307
578.222336609902,291.653851029097,-2.05042397975922
578.134187088545,291.441170774406,-2.05443561077118
578.045232708182,291.228618516471,-2.05817317962646
577.955605891606,291.015969506544,-2.06061410903931
577.865608204622,290.802920987967,-2.06301339467367
577.763009016348,290.610989484648,-2.06523323059082
577.671901214348,290.39719509339,-2.06627178192139
577.579694447664,290.182593571297,-2.06677937507629
577.48649007633,289.967123524977,-2.06672286987305
577.379064079925,289.753605947397,-2.06579566001892
577.285229686462,289.536954952647,-2.06382179260254
577.191324807499,289.320779429247,-2.0610773563385
577.097046631826,289.105145872012,-2.05758059024811
577.002458085282,288.889345122629,-2.05331897735596
576.897197627283,288.674423069245,-2.04862225055695
576.826119378812,288.512053091034,-2.0438677072525
576.73162133477,288.296558584801,-2.03979635238647
576.613430328235,288.029884562322,-2.03680860996246
576.518957027929,287.818203992605,-2.03442692756653
576.424584248521,287.600810974941,-2.03242921829224
576.330077283345,287.387703070604,-2.03081476688385
576.235520502858,287.173065003923,-2.02962636947632
576.140579380509,286.956592259664,-2.02874207496643
576.045458651323,286.738100661801,-2.02795875072479
575.967984059871,286.601647635478,-2.02727103233337
575.873349786321,286.380133838952,-2.02580412228902
575.756713389609,286.102922908997,-2.02382802963257
575.664775596403,285.881819204531,-2.02256512641907
575.574840983215,285.661627142858,-2.0217456817627
575.48613085424,285.442142162561,-2.021186987559
575.37521781184,285.210719065671,-2.02078199386597
575.287889734396,284.9918304779,-2.02133846282959
575.200807764567,284.773602446749,-2.02250242233276
575.113781844354,284.555875989282,-2.02438735961914
575.040959039397,284.361667737041,-2.02707660198212
574.955748463879,284.147346550146,-2.02935433387756
574.871181585424,283.935651027826,-2.03192007541656
574.787766836435,283.725650661341,-2.03391444683075
574.705557485704,283.516746051666,-2.03528487682343
574.60511506246,283.327451487499,-2.03620052337646
574.524432317556,283.120403658284,-2.03668916225433
574.443999479963,282.913993754942,-2.03688848018646
574.363565291662,282.7077983037,-2.03701281547546
574.282924378214,282.501718893642,-2.03742027282715
574.20628279683,282.310086359949,-2.03817939758301
574.125500127078,282.10672152366,-2.03917872905731
574.045125804976,281.906144627156,-2.04050540924072
573.965144373658,281.7080479996,-2.04157674312592
573.885705272939,281.511880230178,-2.04161477088928
573.796574001337,281.317576860847,-2.04097366333008
573.718611653549,281.124403902885,-2.03955101966858
573.641564741728,280.932580625194,-2.03689479827881
573.565375935725,280.741890132948,-2.03421175479889
573.490193517614,280.552141815775,-2.03110671043396
573.416110653345,280.363786749196,-2.02786719799042
573.336848755395,280.201023901574,-2.02493274211884
573.264304955037,280.015753409615,-2.02261984348297
573.210308234028,279.877666426175,-2.02127707004547
573.156430367215,279.740848932822,-2.02086746692657
573.089883015012,279.563791241624,-2.0204975605011
573.024781208349,279.388730497019,-2.01921939849854
572.956858890437,279.211893499367,-2.01720809936523
572.875454338683,278.993454081434,-2.01483523845673
572.796612237604,278.778049441549,-2.01252245903015
572.710405197921,278.633096471148,-2.01060044765472
572.649998423038,278.465696503623,-2.00927793979645
572.605520819075,278.341521050011,-2.00872361660004
572.561853479872,278.218517006073,-2.00890100002289
572.490187079941,278.015343138053,-2.0094940662384
572.417452935552,277.84260552335,-2.01044988632202
572.361828964933,277.682728072658,-2.01158607006073
572.306802973005,277.523557111293,-2.0126143693924
572.252459043925,277.364892615956,-2.01346468925476
572.198754757489,277.206696290289,-2.01412355899811
572.12677118454,277.064577522852,-2.01476240158081
572.073803511528,276.907415324323,-2.01565957069397
572.020879445802,276.750561175572,-2.01665270328522
571.967965250421,276.593924624948,-2.01791846752167
571.915045102679,276.437811443725,-2.01964867115021
571.862133988821,276.28288963048,-2.02141976356506
571.801841568136,276.148373585955,-2.02310526371002
571.749747902664,275.995806020648,-2.02490437030792
571.697779155829,275.844344321712,-2.02677464485168
571.645896638636,275.694267262077,-2.02851808071136
571.577365599791,275.565894827389,-2.0302746295929
571.525739481955,275.419409665618,-2.03214955329895
571.474247006769,275.274769459077,-2.03383409976959
571.435863311494,275.167400990225,-2.03485321998596
571.384838681316,275.025974591296,-2.03597458203634
571.305700813641,274.86860382791,-2.03702759742737
571.254903303603,274.729961684334,-2.03794419765472
571.204070571547,274.592429184449,-2.03883123397827
571.15312063156,274.455777131048,-2.03975880146027
571.102087751626,274.319840487261,-2.04064965248108
571.038333682639,274.201842813453,-2.04156243801117
570.98752515251,274.068132416681,-2.04244816303253
570.936904126123,273.935486144771,-2.0433646440506
570.886318340007,273.803474717007,-2.04434370994568
570.83563419325,273.671983737961,-2.0452618598938
570.769108173236,273.556264590431,-2.04627346992493
570.717602636581,273.42531514913,-2.04750943183899
570.665492889051,273.294075316498,-2.04863977432251
570.612636779436,273.162188809741,-2.04968905448914
570.558988015903,273.029068146895,-2.05033731460571
570.504187652306,272.894335370603,-2.05113132794698
570.432923814379,272.780289579445,-2.05176663398743
570.375491721938,272.641388924643,-2.05237591266632
570.31655916695,272.500004232164,-2.0528564453125
570.255996041722,272.356048788421,-2.05358084042867
570.184838005246,272.227521297354,-2.0542619228363
570.121465713898,272.078618953547,-2.05421912670135
570.057612079828,271.92741576087,-2.05324459075928
570.009745927672,271.81295424248,-2.05227661132812
569.945414203385,271.6589282007,-2.05120340983073
569.852769600141,271.47139063287,-2.05039668083191
569.785940212533,271.313774031719,-2.05044984817505
569.718031091635,271.154392739701,-2.05077230930328
569.649223140879,270.99310486479,-2.05133163928986
569.579496221411,270.829545889492,-2.05221498012543
569.510234459846,270.686107272392,-2.05326056480408
569.438313925333,270.517865436992,-2.05440068244934
569.365167257191,270.347427368079,-2.05569446086884
569.290806359752,270.174799838412,-2.05713963508606
569.215302722115,270.000123445795,-2.05863058567047
569.138070006071,269.828767703134,-2.06013178825378
569.080457605391,269.695531971141,-2.06169414520264
569.022502701785,269.561841083844,-2.06346344947815
568.92508083324,269.337638973532,-2.06549668312073
568.826032008922,269.111955846156,-2.06790947914124
568.745469510592,268.93054008786,-2.07051301002502
568.668665040424,268.755606024466,-2.07303035259247
568.586738533799,268.57349189888,-2.07549929618835
568.504333340827,268.392408884362,-2.07792329788208
568.422107060828,268.213120320967,-2.079585313797
568.333584754833,268.027140115315,-2.08080446720123
568.252026322391,267.849885218436,-2.08199763298035
568.170124724205,267.673216570482,-2.08319962024689
568.088057592561,267.497225018748,-2.08407640457153
568.005775793471,267.321964862892,-2.08500544230143
567.934267338453,267.16944206463,-2.08558630943298
567.85144039002,266.995883549509,-2.08631841341654
567.768292329931,266.823673744444,-2.08763265609741
567.685222452246,266.653219830463,-2.08926045894623
567.602469549611,266.485059158596,-2.09088468551636
567.519629099051,266.313116874181,-2.0923752784729
567.439146568291,266.149205726902,-2.09382951259613
567.359463053254,265.986762887323,-2.09508395195007
567.280380416262,265.825835583432,-2.09600985050201
567.202107221759,265.666466041556,-2.09641551971436
567.13212777999,265.536122596046,-2.09663438796997
567.05508063223,265.379883281596,-2.09689744313558
566.978646087695,265.225170884945,-2.09714984893799
566.903096623269,265.071920270423,-2.09725832939148
566.82873990606,264.920493187905,-2.09799039363861
566.755206657037,264.771666048789,-2.09935164451599
566.673041531229,264.624912874464,-2.10090982913971
566.601885231578,264.479802014925,-2.10216045379639
566.531960445954,264.336146196917,-2.10400462150574
566.46311628199,264.194004494068,-2.1063814163208
566.387322994723,264.079345364069,-2.10841059684753
566.320702610863,263.940843602135,-2.11058628559113
566.255029076754,263.804312224801,-2.11299967765808
566.190388002132,263.669770058043,-2.11602854728699
566.126694956336,263.537415093066,-2.11970925331116
566.058022110906,263.416456842997,-2.12403059005737
565.996597961985,263.288968072593,-2.12901341915131
565.93589486683,263.162966228843,-2.13469481468201
565.890744556426,263.069196218333,-2.1413049697876
565.830607420772,262.945239320652,-2.14898931980133
565.753142542789,262.814707926734,-2.15775418281555
565.692844075935,262.692841248796,-2.16760671138763
565.632230131283,262.571951021123,-2.17833876609802
565.571431868669,262.452152002109,-2.18964660167694
565.51084466485,262.333624504016,-2.20146250724792
565.432127046049,262.216823510027,-2.21412622928619
565.371257536132,262.101923547775,-2.22427797317505
565.309945230337,261.988748500814,-2.23859572410583
565.248087184508,261.877005222929,-2.25752913951874
565.185443327092,261.766733074396,-2.27377712726593
565.121876775703,261.657968941361,-2.29101800918579
565.050949502758,261.560899304205,-2.30914759635925
564.985119100989,261.455014614249,-2.32804763317108
564.918015173741,261.350171397121,-2.34752058982849
564.849469696319,261.246399889115,-2.36784887313843
564.773502441002,261.15260110503,-2.3888373374939
564.702191498828,261.051031003544,-2.41039788722992
564.629536045392,260.95073060432,-2.43246102333069
564.555405165938,260.851785956345,-2.45505428314209
564.479821666137,260.754056605732,-2.47817027568817
564.391908666705,260.655232944771,-2.50178611278534
564.313410100634,260.560016347928,-2.52608740329742
564.233489218386,260.466110060623,-2.55133974552155
564.152072184735,260.373841004984,-2.57759296894073
564.06907628726,260.283326636833,-2.5979700088501
563.961849165762,260.18165940249,-2.62594135602315
563.875327903275,260.095105601794,-2.65480184555054
563.78702315977,260.010716564761,-2.68441343307495
563.696773472871,259.928961157424,-2.72160851955414
563.60461254228,259.849875396917,-2.75128936767578
563.490022525355,259.770216385666,-2.78096508979797
563.393975841455,259.696542084679,-2.81090223789215
563.296011070933,259.625493412116,-2.84117317199707
563.195925755153,259.55741625941,-2.8639178276062
563.093860530223,259.49227668506,-2.89422535896301
562.989922635719,259.429902283275,-2.93193924427032
562.864966690889,259.363024460746,-2.96204698085785
562.757322672311,259.306618830106,-2.99255561828613
562.64781246001,259.253453980317,-3.02327060699463
562.536539213389,259.203413063179,-3.05423998832703
562.393576697637,259.147617303766,-3.08534848690033
562.278997421529,259.104060563316,-3.11675179004669
562.163015074259,259.063605974749,-0.00682616233825665
562.045791397614,259.026210078135,3.10309302806854
561.927367603098,258.992173272112,3.07178938388824
561.768816541709,258.950180944966,3.0405285358429
561.647918440321,258.9228373818,3.00912666320801
561.526003102255,258.89900068078,2.97813427448273
561.40342077846,258.878787056567,2.94778776168823
561.279923915678,258.862498826401,2.91848790645599
561.106271523139,258.846508853988,2.88964176177979
560.980787665896,258.838400779516,2.86767029762268
560.854477258963,258.834738826862,2.83844399452209
560.727584622939,258.835753960748,2.80188763141632
560.60042134011,258.841638913555,2.77307963371277
560.434053253995,258.829551954175,2.74457800388336
560.306685807422,258.844834213243,2.71631920337677
560.179335576718,258.864611426418,2.68894636631012
560.05234147542,258.888785580731,2.66241252422333
559.925983512618,258.917282707841,2.63670444488525
559.800501088121,258.949945345296,2.61207222938538
559.62928176847,258.981829212783,2.58827579021454
559.505410016559,259.022251055362,2.56496238708496
559.382463699284,259.06623521475,2.54263520240784
559.260449532953,259.113605435127,2.5218106508255
559.092529179227,259.161699216382,2.50209963321686
558.971833684597,259.215121822951,2.48306107521057
558.851779135156,259.271276473513,2.46513175964356
558.762153323276,259.314869054845,2.45231676101685
558.643544716578,259.375374766093,2.44002032279968
558.449760518634,259.447171711911,2.42126631736755
558.333143429276,259.512207657708,2.4025331735611
558.21760475432,259.578992084342,2.38818073272705
558.103247817783,259.647270757633,2.37452435493469
557.989990067077,259.716723229796,2.36238777637482
557.817622837825,259.788631749629,2.35118472576141
557.705900670135,259.859945045962,2.34025347232819
557.595091873255,259.932066110083,2.33023858070374
557.485313420471,260.004958883221,2.32119607925415
557.376501409659,260.078582642008,2.31338763237
557.225582468414,260.148740239683,2.30627489089966
557.118186876532,260.223893544197,2.29943251609802
557.011487721142,260.300017782511,2.29314529895782
556.905464105944,260.377179253396,2.2887270450592
556.800054470541,260.45547518089,2.28318111101786
556.695416707334,260.535116036804,2.27680432796478
556.547877899437,260.619318768453,2.27193868160248
556.444327564406,260.701697911724,2.26685225963593
556.34150367538,260.785445920412,2.26162397861481
556.239721905355,260.870583206707,2.25671243667603
556.093603636344,260.964841338816,2.25197124481201
555.993525892351,261.052362994073,2.24701130390167
555.894161893627,261.141058635842,2.24223077297211
555.820105570666,261.208311212914,2.23753762245178
555.721956741119,261.299037081343,2.23316979408264
555.563395098265,261.425267948001,2.22880458831787
555.466186756081,261.518555333166,2.22413969039917
555.369357423926,261.613091221968,2.21932601928711
555.273008901878,261.70881158994,2.21439027786255
555.177256139707,261.805641960288,2.20956897735596
555.04044433963,261.908587249858,2.20460367202759
554.945542890918,262.00768912628,2.19932901859283
554.851072150218,262.107716307895,2.19404244422913
554.757169683944,262.208578745009,2.18886494636536
554.663924752934,262.310082731593,2.18422734737396
554.531281017965,262.414682155844,2.18005061149597
554.439435237793,262.517109519263,2.17617452144623
554.348361681041,262.619759811565,2.17363691329956
554.258228436752,262.722556464273,2.17066995302836
554.169032261059,262.825289062875,2.16770827770233
554.080775780411,262.927816648689,2.16622447967529
553.957785838778,263.040262544913,2.16517579555511
553.871492902955,263.142316068492,2.16440093517303
553.785929905127,263.244211311923,2.16417467594147
553.70093255744,263.34601278772,2.16468894481659
553.591885181135,263.455704039599,2.16587793827057
553.507434894206,263.557518962914,2.16772043704987
553.423175493735,263.65935661088,2.17030358314514
553.339011239157,263.761138126014,2.17366540431976
553.254892896973,263.862767977521,2.17787933349609
553.148816435486,263.973082430726,2.18288779258728
553.064409687402,264.073991573,2.18712830543518
552.97959721869,264.174404152958,2.19323150316874
552.894443867391,264.274263946376,2.20149683952332
552.808944417183,264.373516281462,2.20841014385223
552.705236354956,264.485402431325,2.21536290645599
552.618723785514,264.58355725705,2.22218680381775
552.531575999317,264.681056009817,2.22900152206421
552.44365568804,264.777859084611,2.23577797412872
552.354817605088,264.874010909258,2.24079418182373
552.257635470252,264.982075927959,2.2472448348999
552.167247064115,265.076821104448,2.25433683395386
552.076053596375,265.170787537497,2.25933122634888
551.984082231829,265.264018759418,2.26276350021362
551.89124818834,265.356530924494,2.26674397786458
551.797585261676,265.448473715598,2.27108120918274
551.699367000202,265.539959991004,2.27399802207947
551.604000924594,265.630933090059,2.27644944190979
551.507936371272,265.721495138968,2.27840459346771
551.411190976595,265.81174686647,2.27988052368164
551.298701116791,265.913641968835,2.28091204166412
551.201089725829,266.003308241414,2.28151285648346
551.103369521124,266.092630640053,2.28191781044006
551.005517458062,266.18154204965,2.28224611282349
550.907638269365,266.27018654786,2.2827033996582
550.801586145035,266.381143054981,2.28318786621094
550.703828690515,266.469870934569,2.28372764587402
550.606172992663,266.558554942752,2.28462100028992
550.508534619586,266.647340029982,2.28548765182495
550.410875394471,266.736398193531,2.28678679466248
550.322844287104,266.826269007022,2.28948442141215
550.224631197829,266.916497716527,2.29321122169495
550.125784578007,267.0075808038,2.2970826625824
550.026020904638,267.099722580425,2.30045604705811
549.925030978152,267.19318384027,2.30566509564718
549.834297422125,267.283226986544,2.31297659873962
549.756069624296,267.355264766859,2.31955766677856
549.649719876235,267.453150363441,2.32639944553375
549.513568994037,267.577426954629,2.33155632019043
549.401638418516,267.678731367395,2.33844041824341
549.286819595932,267.781426936947,2.34686052799225
549.187769836875,267.85117385189,2.35173487663269
549.067388418513,267.956299676986,2.35789410273234
548.913126053182,268.089294818961,2.36379289627075
548.786340573342,268.196857528078,2.36943443616231
548.659546078991,268.30438240186,2.37587594985962
548.527759383016,268.412912886902,2.38013982772827
548.393745088015,268.521823113992,2.38351881504059
548.257412988079,268.631240753301,2.38548445701599
548.11889472134,268.741279812398,2.38710021972656
547.97674514664,268.845742212128,2.38791275024414
547.870032717881,268.929260331853,2.38786292076111
547.72556065461,269.041235225554,2.38688770929972
547.542501151099,269.182438399925,2.38559556007385
547.393742969966,269.296520409007,2.38369512557983
547.249068999856,269.40800963935,2.38110530376434
547.135324346867,269.495019637211,2.37892603874207
546.982152297498,269.611849233432,2.3768116235733
546.789375680286,269.759226713511,2.37514853477478
546.634043117436,269.878544216718,2.37288188934326
546.477650289785,269.991201283346,2.3698935508728
546.32106357727,270.112700209413,2.36746692657471
546.16414991559,270.235094831243,2.36513340473175
546.00712996575,270.358534115192,2.36342000961304
545.85005236701,270.482953602381,2.36142587661743
545.693012694053,270.608305166847,2.35946321487427
545.533382843675,270.719452573139,2.35833084583282
545.376963418543,270.846266968824,2.35744071006775
545.220951631038,270.973625456132,2.3569552898407
545.065627120929,271.101434853657,2.35645834604899
544.908050213249,271.21929365304,2.35589051246643
544.754413637698,271.348058712812,2.35538709163666
544.601343116955,271.477293012379,2.35508871078491
544.448781619624,271.606887706758,2.35496258735657
544.296660292005,271.736795828142,2.35496759414673
544.157012710079,271.85263647236,2.35506355762482
544.043977218256,271.950286455377,2.35507607460022
543.89347791376,272.080466058503,2.35533022880554
543.705356029702,272.24329332776,2.35569930076599
543.554354291977,272.373651772395,2.35639150937398
543.418597698729,272.492137295927,2.35740947723389
543.304302390008,272.59051295166,2.35823547840118
543.150676781075,272.722439552968,2.35896956920624
542.956656817785,272.888757338232,2.35941982269287
542.838878958101,272.989518134494,2.35981154441833
542.691858465288,273.112136351545,2.36048754056295
542.536631838406,273.242324358142,2.36073017120361
542.372203558868,273.380942487732,2.3604375521342
542.163174659753,273.556483881706,2.35987329483032
541.992764888194,273.699204686547,2.35872586568197
541.819761838006,273.843678659532,2.35668683052063
541.705979971368,273.929817563969,2.35433638095856
541.529588546981,274.0771515743,2.35139358043671
541.30750432205,274.262670457106,2.34879207611084
541.128456555724,274.412426628338,2.34506479899089
540.954518999187,274.553932871299,2.33997535705566
540.773685980093,274.705733776951,2.33540689945221
540.59232192186,274.858607513812,2.33170485496521
540.410686934254,275.012493225128,2.32788455486298
540.228988509145,275.167274801908,2.32149426142375
540.063519148537,275.315370244653,2.31567323207855
539.882578318863,275.470813148251,2.31191527843475
539.702564933304,275.625969216063,2.30878758430481
539.523540473981,275.781061601706,2.30662560462952
539.345637483086,275.936546567423,2.30404225985209
539.177965454638,276.083593363937,2.30159997940063
539.001794215993,276.240690131776,2.29988956451416
538.826252777991,276.399075231475,2.29778802394867
538.694744395676,276.518767475408,2.29600715637207
538.519280451652,276.680288018759,2.29457585016886
538.309825566977,276.860426027787,2.29406714439392
538.132950598859,277.026036534917,2.29409945011139
537.95502356082,277.193750404743,2.29467332363129
537.820796831477,277.320820147503,2.29584312438965
537.640332632087,277.492317873205,2.29754674434662
537.412520782643,277.709134059745,2.29953408241272
537.285399785367,277.827191070424,2.30180513858795
537.146802403082,277.959480316215,2.3043087720871
536.914047245397,278.180951009061,2.30719006061554
536.67937861013,278.402977085702,2.31020212173462
536.53496298175,278.530691744672,2.31304311752319
536.393936009485,278.663675933758,2.31542491912842
536.205658368421,278.839866029851,2.31754624843597
535.97024733722,279.058500046416,2.31894433498383
535.782264882925,279.232337175446,2.31934535503387
535.642086755507,279.355090044021,2.31887698173523
535.408658731412,279.563076276929,2.31710803508759
535.175744214433,279.776711160819,2.31308611234029
534.990224987398,279.946886169397,2.30883145332336
534.851515122387,280.074241649164,2.3035143216451
534.67113793539,280.239368624773,2.29757118225098
534.443849268018,280.44823143909,2.29267299175262
534.261782192586,280.61607984456,2.28556334972382
534.081357465584,280.783037708836,2.27817714214325
533.902440404886,280.948752624085,2.27104866504669
533.723585427654,281.120155305261,2.26471662521362
533.547629705074,281.283179904501,2.25910806655884
533.41658716643,281.404803169531,2.25426495075226
533.286566637195,281.525935571666,2.25022578239441
533.11458407752,281.686977119263,2.24715554714203
532.944196977299,281.847552612157,2.24525988101959
532.784591004699,282.004230587376,2.24465537071228
532.626345472855,282.160563648488,2.24536776542664
532.419005859492,282.360015465489,2.24740207195282
532.213663935273,282.558982137168,2.25075197219849
532.056440499466,282.721535198439,2.25544691085815
531.935088388254,282.840000263851,2.26176762580872
531.814310473174,282.957514814433,2.26985549926758
531.614642133003,283.151178751006,2.27950406074524
531.41719347024,283.341860429479,2.29037272930145
531.311611829524,283.460936973005,2.30157673358917
531.19655368835,283.572307998625,2.31233811378479
531.006542038035,283.754055666416,2.32347142696381
530.818583392217,283.930902082535,2.33486890792847
530.66978406949,284.068348884223,2.34635674953461
530.544440970654,284.200957588559,2.35808372497559
530.398150588324,284.331897241049,2.36945784091949
530.289024442203,284.428172104016,2.38073897361755
530.144465477623,284.553569523593,2.39190030097961
529.964757561339,284.706554666472,2.40295195579529
529.85122602112,284.830898548524,2.41430795192719
529.709384573921,284.947281587284,2.42494177818298
529.603605495014,285.032868136331,2.43545031547546
529.463212513818,285.144464327025,2.44622409343719
529.288069505061,285.280663682805,2.45729148387909
529.183405984268,285.360724858008,2.46872615814209
529.097893400029,285.444666720876,2.48122322559357
528.978060715327,285.553169512859,2.4931800365448
528.839661404785,285.654251844449,2.50539040565491
528.701568307588,285.753424640473,2.51792979240417
528.551030903239,285.882231002138,2.53161525726318
528.390166429468,286.004634399809,2.54513037204742
528.287250877571,286.074271293441,2.55912017822266
528.184406968051,286.142560954887,2.57370448112488
528.047400822181,286.231667850935,2.58906400203705
527.929084333965,286.328931594985,2.60649108886719
527.776271384797,286.443821391472,2.62412238121033
527.638723525882,286.524211298962,2.64292097091675
527.500802799946,286.601244954381,2.66280472278595
527.327660469645,286.693747099771,2.68376958370209
527.237555171201,286.775893444844,2.70696842670441
527.097621778272,286.843551626919,2.72961151599884
526.992255916681,286.892490224686,2.75286614894867
526.850626005495,286.954802766206,2.77649939060211
526.671894904817,287.02913757939,2.8003523349762
526.61163227076,287.077508941127,2.82556772232056
526.50238645566,287.118391001451,2.84894239902496
526.318157225669,287.183225350847,2.87179625034332
526.168971782236,287.232586407231,2.89385986328125
526.055664964103,287.267663717668,2.91494393348694
525.902921575312,287.312352384401,2.93494844436646
525.772364916716,287.356081947177,2.95534181594849
525.600795340452,287.406605184515,2.9729722738266
525.442760653854,287.44316878916,2.9893878698349
525.323197305002,287.468708535947,3.00471603870392
525.182315318066,287.507273047412,3.02004969120026
525.040579008072,287.5434409343,3.03319895267487
524.838167489516,287.576824621015,3.04533469676971
524.675710944426,287.60127014737,3.05636632442474
524.512741928015,287.623297476328,3.06636869907379
524.397540221917,287.658165120171,3.0768027305603
524.234583855049,287.676603227483,3.08494627475739
524.03127981238,287.697611494005,3.09247505664825
523.909631761636,287.709017428902,3.09944570064545
523.788339641803,287.719384844553,3.10582268238068
523.609204650723,287.741630129046,3.11245667934418
523.420403967762,287.758790451325,3.11763513088226
523.301075398726,287.766261897736,3.12239038944244
523.181846466164,287.772949862177,3.12679064273834
522.983181004603,287.782690098514,3.13082659244537
522.835682453627,287.799697211422,3.13599097728729
522.676396001375,287.804960639866,3.13932251930237
522.556680296584,287.80824723182,-3.14082407951355
522.396322383239,287.811652793544,-3.13811838626862
522.235304335931,287.814325846022,-3.13571691513062
522.07336748994,287.815875504421,-3.13364470005035
521.909431627826,287.809295126508,-3.13063263893127
521.746676277415,287.808771670216,-3.12909781932831
521.624537209287,287.807816433745,-3.12798535823822
521.50245983143,287.806366303201,-3.12732577323914
521.357628947967,287.802696729435,-3.12568402290344
521.172329432127,287.796513633713,-3.12485098838806
521.009808558521,287.791008538083,-3.12365698814392
520.887834582217,287.786033299723,-3.12204504013062
520.684038674557,287.776362300052,-3.12003707885742
520.564811202815,287.776322045585,-3.11634409427643
520.441915224805,287.769286221,-3.11343562602997
520.277580355627,287.759131264912,-3.11005461215973
520.112588099282,287.747956267484,-3.10628473758698
519.947017947487,287.735787725076,-3.10235404968262
519.766866002525,287.725205183984,-3.09755325317383
519.573315511549,287.711031450112,-3.09455394744873
519.408110080226,287.697081205711,-3.09228551387787
519.243550682346,287.682908513922,-3.09058856964111
519.079616682738,287.668426126576,-3.08951103687286
518.935889822535,287.655283399243,-3.08857238292694
518.773276265267,287.640350412243,-3.08871459960938
518.651648456741,287.628874658095,-3.08935034275055
518.489692840612,287.613571458904,-3.09028911590576
518.327793772575,287.598015182556,-3.09141767024994
518.165876777226,287.582026722376,-3.09271681308746
518.011223483912,287.569032536116,-3.09300661087036
517.848549350357,287.552739169889,-3.09460747241974
517.6851361177,287.536392572186,-3.0963488817215
517.520778624996,287.519946183912,-3.09828472137451
517.428224598325,287.502773082429,-3.09973394870758
517.303805966223,287.490168995212,-3.10229599475861
517.095376529853,287.469163391978,-3.10528886318207
516.886113799037,287.448164117811,-3.10873138904572
516.718388713942,287.431460804063,-3.11266243457794
516.573271775035,287.408331477622,-3.11677873134613
516.447737154564,287.39636832931,-3.12217044830322
516.280992472084,287.381248942475,-3.1282844543457
516.073300495198,287.363374339333,-3.13474929332733
515.949267103284,287.353405709084,0.000318527221679633
515.839355214831,287.339762799353,3.13575613498688
515.648035996804,287.321168025287,3.12916445732117
515.443762342517,287.307969340814,3.12290930747986
515.280423879485,287.298627169398,3.11733412742615
515.116851146805,287.290316296192,3.11257469654083
514.99893622451,287.281726480493,3.1093327999115
514.876109377224,287.276622431489,3.10605263710022
514.753261863845,287.272307285865,3.10349225997925
514.548544366232,287.266123098342,3.10136270523071
514.38481382691,287.262221211864,3.09947061538696
514.22120115669,287.259361471944,3.09769117832184
514.077676465057,287.254014923914,3.09629762172699
513.95495939884,287.252680579909,3.09488797187805
513.750148792388,287.251027735079,3.0937077999115
513.544840174516,287.249892691014,3.09268260002136
513.45597928961,287.245666531709,3.09222614765167
513.291085747598,287.245241630496,3.09156548976898
513.125831516496,287.244827280338,3.09122848510742
512.959960003207,287.244489494527,3.09102368354797
512.752027732316,287.244197737061,3.09065520763397
512.605920805111,287.237740529652,3.09015619754791
512.480881117455,287.237778129082,3.08906066417694
512.355673646604,287.237881127013,3.08813714981079
512.146461961874,287.237606414199,3.08679795265198
511.93657188661,287.236984330185,3.08488023281097
511.839298285051,287.235136191152,3.08355116844177
511.712754573736,287.234375372335,3.08190786838531
511.500999357747,287.232705307367,3.08032166957855
511.288221405394,287.230685093233,3.07876336574554
511.160040412647,287.229410476609,3.07719373703003
511.044033802749,287.22416257603,3.07563853263855
510.842374927267,287.218058139129,3.07339286804199
510.629010595406,287.216188209019,3.07054686546326
510.459101610891,287.21508556339,3.06714415550232
510.289895121536,287.214154889502,3.06338202953339
510.12142485019,287.213324695682,3.05948901176453
510.00994255609,287.208131030434,3.05571568012238
509.843197905,287.207623390613,3.05185353755951
509.635884807474,287.207610684499,3.04794764518738
509.512268453831,287.208040270598,3.0440217256546
509.399191172005,287.208840277088,3.04050850868225
509.246255460647,287.21044057361,3.03724694252014
509.084544683369,287.212764703211,3.03473734855652
508.923477695898,287.21544840742,3.03308200836182
508.722794328447,287.219471493658,3.0321341753006
508.58610953846,287.228840881689,3.03204393386841
508.466167017372,287.231998285278,3.03245973587036
508.306316001357,287.236608662065,3.03358435630798
508.146363250927,287.241717836532,3.0352885723114
507.986265883302,287.24724406078,3.03748655319214
507.795985650026,287.251439009175,3.03995597362518
507.600557380034,287.257809202698,3.04206359386444
507.440386473802,287.264859058086,3.0435928106308
507.320462642994,287.270553750582,3.04450345039368
507.160406438675,287.278275014222,3.04479789733887
507.007301449519,287.277659365867,3.04457128047943
506.88632955149,287.28399640829,3.04374825954437
506.683239601924,287.294990387123,3.04247009754181
